
北京市;北京市;北京市;116400000;39900000
北京市;北京市;天安门;116380000;39900000
北京市;北京市;东城区;116420000;39930000
北京市;北京市;西城区;116370000;39920000
北京市;北京市;崇文区;116430000;39880000
北京市;北京市;宣武区;116350000;39870000
北京市;北京市;朝阳区;116430000;39920000
北京市;北京市;丰台区;116280000;39850000
北京市;北京市;石景山区;116220000;39900000
北京市;北京市;海淀区;116300000;39950000
北京市;北京市;门头沟区;116100000;39930000
北京市;北京市;房山区;116130000;39750000
北京市;北京市;通州区;116650000;39920000
北京市;北京市;顺义区;116650000;40130000
北京市;北京市;昌平区;116230000;40220000
北京市;北京市;大兴区;116330000;39730000
北京市;北京市;怀柔区;116630000;40320000
北京市;北京市;平谷区;117120000;40130000
北京市;北京市;密云县;116830000;40370000
北京市;北京市;延庆县;115970000;40450000
天津市;天津市;天津市;117200000;39120000
天津市;天津市;和平区;117200000;39120000
天津市;天津市;河东区;117220000;39120000
天津市;天津市;河西区;117220000;39120000
天津市;天津市;南开区;117150000;39130000
天津市;天津市;河北区;117180000;39150000
天津市;天津市;红桥区;117150000;39170000
天津市;天津市;塘沽区;117650000;39020000
天津市;天津市;汉沽区;117800000;39250000
天津市;天津市;大港区;117450000;38830000
天津市;天津市;东丽区;117300000;39080000
天津市;天津市;西青区;117000000;39130000
天津市;天津市;津南区;117380000;38980000
天津市;天津市;北辰区;117130000;39220000
天津市;天津市;武清区;117030000;39380000
天津市;天津市;宝坻区;117300000;39720000
天津市;天津市;滨海新区;117680000;39030000
天津市;天津市;宁河县;117820000;39330000
天津市;天津市;静海县;116920000;38930000
天津市;天津市;蓟县;117400000;40050000
河北省;石家庄市;石家庄市;114520000;38050000
河北省;石家庄市;长安区;114520000;38050000
河北省;石家庄市;桥东区;114500000;38050000
河北省;石家庄市;桥东区;114900000;40780000
河北省;石家庄市;桥东区;114500000;37070000
河北省;石家庄市;桥西区;114470000;37050000
河北省;石家庄市;桥西区;114870000;40830000
河北省;石家庄市;桥西区;114470000;38030000
河北省;石家庄市;新华区;114470000;38050000
河北省;石家庄市;新华区;116870000;38320000
河北省;石家庄市;井陉矿区;114050000;38080000
河北省;石家庄市;裕华区;114520000;38020000
河北省;石家庄市;井陉县;114130000;38030000
河北省;石家庄市;正定县;114570000;38150000
河北省;石家庄市;栾城县;114650000;37880000
河北省;石家庄市;行唐县;114550000;38430000
河北省;石家庄市;灵寿县;114370000;38300000
河北省;石家庄市;高邑县;114600000;37600000
河北省;石家庄市;深泽县;115200000;38180000
河北省;石家庄市;赞皇县;114380000;37670000
河北省;石家庄市;无极县;114970000;38180000
河北省;石家庄市;平山县;114200000;38250000
河北省;石家庄市;元氏县;114520000;37750000
河北省;石家庄市;赵县;114770000;37750000
河北省;石家庄市;辛集市;115220000;37920000
河北省;石家庄市;藁城市;114830000;38030000
河北省;石家庄市;晋州市;115030000;38030000
河北省;石家庄市;新乐市;114680000;38350000
河北省;石家庄市;鹿泉市;114300000;38080000
河北省;唐山市;唐山市;118200000;39630000
河北省;唐山市;路南区;118170000;39630000
河北省;唐山市;路北区;118220000;39630000
河北省;唐山市;古冶区;118420000;39730000
河北省;唐山市;开平区;118270000;39680000
河北省;唐山市;丰南区;118100000;39570000
河北省;唐山市;丰润区;118170000;39830000
河北省;唐山市;滦县;118700000;39750000
河北省;唐山市;滦南县;118680000;39500000
河北省;唐山市;乐亭县;118900000;39420000
河北省;唐山市;迁西县;118320000;40150000
河北省;唐山市;玉田县;117730000;39880000
河北省;唐山市;唐海县;118450000;39270000
河北省;唐山市;遵化市;117950000;40180000
河北省;唐山市;迁安市;118700000;40020000
河北省;秦皇岛市;秦皇岛市;119600000;39930000
河北省;秦皇岛市;海港区;119600000;39930000
河北省;秦皇岛市;山海关区;119770000;40000000
河北省;秦皇岛市;北戴河区;119480000;39830000
河北省;秦皇岛市;青龙满族自治县;118950000;40400000
河北省;秦皇岛市;昌黎县;119170000;39700000
河北省;秦皇岛市;抚宁县;119230000;39880000
河北省;秦皇岛市;卢龙县;118870000;39880000
河北省;邯郸市;邯郸市;114480000;36620000
河北省;邯郸市;邯山区;114480000;36600000
河北省;邯郸市;丛台区;114480000;36630000
河北省;邯郸市;复兴区;114450000;36630000
河北省;邯郸市;峰峰矿区;114200000;36420000
河北省;邯郸市;邯郸县;114530000;36600000
河北省;邯郸市;临漳县;114620000;36350000
河北省;邯郸市;成安县;114680000;36430000
河北省;邯郸市;大名县;115150000;36280000
河北省;邯郸市;涉县;113670000;36570000
河北省;邯郸市;磁县;114370000;36350000
河北省;邯郸市;肥乡县;114800000;36550000
河北省;邯郸市;永年县;114480000;36780000
河北省;邯郸市;邱县;115170000;36820000
河北省;邯郸市;鸡泽县;114870000;36920000
河北省;邯郸市;广平县;114930000;36480000
河北省;邯郸市;馆陶县;115300000;36530000
河北省;邯郸市;魏县;114930000;36370000
河北省;邯郸市;曲周县;114950000;36780000
河北省;邯郸市;武安市;114200000;36700000
河北省;邢台市;邢台市;114480000;37070000
河北省;邢台市;桥东区;114500000;38050000
河北省;邢台市;桥东区;114900000;40780000
河北省;邢台市;桥东区;114500000;37070000
河北省;邢台市;桥西区;114870000;40830000
河北省;邢台市;桥西区;114470000;38030000
河北省;邢台市;桥西区;114470000;37050000
河北省;邢台市;邢台县;114500000;37080000
河北省;邢台市;临城县;114500000;37430000
河北省;邢台市;内丘县;114520000;37300000
河北省;邢台市;柏乡县;114680000;37500000
河北省;邢台市;隆尧县;114770000;37350000
河北省;邢台市;任县;114680000;37130000
河北省;邢台市;南和县;114680000;37000000
河北省;邢台市;宁晋县;114920000;37620000
河北省;邢台市;巨鹿县;115030000;37220000
河北省;邢台市;新河县;115250000;37530000
河北省;邢台市;广宗县;115150000;37070000
河北省;邢台市;平乡县;115030000;37070000
河北省;邢台市;威县;115250000;36980000
河北省;邢台市;清河县;115670000;37070000
河北省;邢台市;临西县;115500000;36850000
河北省;邢台市;南宫市;115380000;37350000
河北省;邢台市;沙河市;114500000;36850000
河北省;保定市;保定市;115470000;38870000
河北省;保定市;新市区;115450000;38870000
河北省;保定市;北市区;115480000;38870000
河北省;保定市;南市区;115500000;38850000
河北省;保定市;满城县;115320000;38950000
河北省;保定市;清苑县;115480000;38770000
河北省;保定市;涞水县;115720000;39400000
河北省;保定市;阜平县;114180000;38850000
河北省;保定市;徐水县;115650000;39020000
河北省;保定市;定兴县;115770000;39270000
河北省;保定市;唐县;114980000;38750000
河北省;保定市;高阳县;115780000;38680000
河北省;保定市;容城县;115870000;39050000
河北省;保定市;涞源县;114680000;39350000
河北省;保定市;望都县;115150000;38720000
河北省;保定市;安新县;115930000;38920000
河北省;保定市;易县;115500000;39350000
河北省;保定市;曲阳县;114700000;38620000
河北省;保定市;蠡县;115570000;38480000
河北省;保定市;顺平县;115130000;38830000
河北省;保定市;博野县;115470000;38450000
河北省;保定市;雄县;116100000;38980000
河北省;保定市;涿州市;115970000;39480000
河北省;保定市;定州市;114970000;38520000
河北省;保定市;安国市;115320000;38420000
河北省;保定市;高碑店市;115850000;39330000
河北省;张家口市;张家口市;114880000;40820000
河北省;张家口市;桥东区;114500000;38050000
河北省;张家口市;桥东区;114900000;40780000
河北省;张家口市;桥东区;114500000;37070000
河北省;张家口市;桥西区;114870000;40830000
河北省;张家口市;桥西区;114470000;38030000
河北省;张家口市;桥西区;114470000;37050000
河北省;张家口市;宣化区;115050000;40600000
河北省;张家口市;下花园区;115270000;40480000
河北省;张家口市;宣化县;115020000;40550000
河北省;张家口市;张北县;114700000;41150000
河北省;张家口市;康保县;114620000;41850000
河北省;张家口市;沽源县;115700000;41670000
河北省;张家口市;尚义县;113970000;41080000
河北省;张家口市;蔚县;114570000;39850000
河北省;张家口市;阳原县;114170000;40120000
河北省;张家口市;怀安县;114420000;40670000
河北省;张家口市;万全县;114720000;40750000
河北省;张家口市;怀来县;115520000;40400000
河北省;张家口市;涿鹿县;115220000;40380000
河北省;张家口市;赤城县;115830000;40920000
河北省;张家口市;崇礼县;115270000;40970000
河北省;承德市;承德市;117930000;40970000
河北省;承德市;双桥区;117930000;40970000
河北省;承德市;双滦区;117780000;40950000
河北省;承德市;鹰手营子矿区;117650000;40550000
河北省;承德市;承德县;118170000;40770000
河北省;承德市;兴隆县;117520000;40430000
河北省;承德市;平泉县;118680000;41000000
河北省;承德市;滦平县;117330000;40930000
河北省;承德市;隆化县;117720000;41320000
河北省;承德市;丰宁满族自治县;116650000;41200000
河北省;承德市;宽城满族自治县;118480000;40600000
河北省;承德市;围场满族蒙古族自治县;117750000;41930000
河北省;沧州市;沧州市;116830000;38300000
河北省;沧州市;新华区;114470000;38050000
河北省;沧州市;新华区;116870000;38320000
河北省;沧州市;运河区;116850000;38320000
河北省;沧州市;沧县;116870000;38300000
河北省;沧州市;青县;116820000;38580000
河北省;沧州市;东光县;116530000;37880000
河北省;沧州市;海兴县;117480000;38130000
河北省;沧州市;盐山县;117220000;38050000
河北省;沧州市;肃宁县;115830000;38430000
河北省;沧州市;南皮县;116700000;38030000
河北省;沧州市;吴桥县;116380000;37620000
河北省;沧州市;献县;116120000;38180000
河北省;沧州市;孟村回族自治县;117100000;38070000
河北省;沧州市;泊头市;116570000;38070000
河北省;沧州市;任丘市;116100000;38720000
河北省;沧州市;黄骅市;117350000;38370000
河北省;沧州市;河间市;116080000;38430000
河北省;廊坊市;廊坊市;116700000;39520000
河北省;廊坊市;安次区;116680000;39520000
河北省;廊坊市;广阳区;116720000;39530000
河北省;廊坊市;固安县;116300000;39430000
河北省;廊坊市;永清县;116500000;39320000
河北省;廊坊市;香河县;117000000;39770000
河北省;廊坊市;大城县;116630000;38700000
河北省;廊坊市;文安县;116470000;38870000
河北省;廊坊市;大厂回族自治县;116980000;39880000
河北省;廊坊市;霸州市;116400000;39100000
河北省;廊坊市;三河市;117070000;39980000
河北省;衡水市;衡水市;115680000;37730000
河北省;衡水市;桃城区;115680000;37730000
河北省;衡水市;枣强县;115720000;37520000
河北省;衡水市;武邑县;115880000;37820000
河北省;衡水市;武强县;115980000;38030000
河北省;衡水市;饶阳县;115730000;38230000
河北省;衡水市;安平县;115520000;38230000
河北省;衡水市;故城县;115970000;37350000
河北省;衡水市;景县;116270000;37700000
河北省;衡水市;阜城县;116150000;37870000
河北省;衡水市;冀州市;115570000;37570000
河北省;衡水市;深州市;115550000;38020000
山西省;太原市;太原市;112550000;37870000
山西省;太原市;小店区;112570000;37730000
山西省;太原市;迎泽区;112570000;37870000
山西省;太原市;杏花岭区;112570000;37880000
山西省;太原市;尖草坪区;112480000;37930000
山西省;太原市;万柏林区;112520000;37870000
山西省;太原市;晋源区;112480000;37730000
山西省;太原市;清徐县;112350000;37600000
山西省;太原市;阳曲县;112670000;38070000
山西省;太原市;娄烦县;111780000;38070000
山西省;太原市;古交市;112170000;37920000
山西省;大同市;大同市;113300000;40080000
山西省;大同市;城区;113280000;40080000
山西省;大同市;城区;113600000;37850000
山西省;大同市;城区;113120000;36220000
山西省;大同市;城区;112830000;35500000
山西省;大同市;矿区;113170000;40030000
山西省;大同市;矿区;113570000;37870000
山西省;大同市;南郊区;113130000;40000000
山西省;大同市;新荣区;113150000;40270000
山西省;大同市;阳高县;113750000;40370000
山西省;大同市;天镇县;114080000;40420000
山西省;大同市;广灵县;114280000;39770000
山西省;大同市;灵丘县;114230000;39430000
山西省;大同市;浑源县;113680000;39700000
山西省;大同市;左云县;112700000;40000000
山西省;大同市;大同县;113600000;40030000
山西省;阳泉市;阳泉市;113570000;37850000
山西省;阳泉市;城区;113280000;40080000
山西省;阳泉市;城区;113600000;37850000
山西省;阳泉市;城区;113120000;36220000
山西省;阳泉市;城区;112830000;35500000
山西省;阳泉市;矿区;113170000;40030000
山西省;阳泉市;矿区;113570000;37870000
山西省;阳泉市;郊区;113580000;37930000
山西省;阳泉市;郊区;113120000;36200000
山西省;阳泉市;平定县;113620000;37800000
山西省;阳泉市;盂县;113400000;38080000
山西省;长治市;长治市;113120000;36200000
山西省;长治市;城区;113280000;40080000
山西省;长治市;城区;113600000;37850000
山西省;长治市;城区;113120000;36220000
山西省;长治市;城区;112830000;35500000
山西省;长治市;郊区;113580000;37930000
山西省;长治市;郊区;113120000;36200000
山西省;长治市;长治县;113030000;36050000
山西省;长治市;襄垣县;113050000;36530000
山西省;长治市;屯留县;112880000;36320000
山西省;长治市;平顺县;113430000;36200000
山西省;长治市;黎城县;113380000;36500000
山西省;长治市;壶关县;113200000;36120000
山西省;长治市;长子县;112870000;36120000
山西省;长治市;武乡县;112850000;36830000
山西省;长治市;沁县;112700000;36750000
山西省;长治市;沁源县;112330000;36500000
山西省;长治市;潞城市;113220000;36330000
山西省;晋城市;晋城市;112830000;35500000
山西省;晋城市;城区;113280000;40080000
山西省;晋城市;城区;113600000;37850000
山西省;晋城市;城区;113120000;36220000
山西省;晋城市;城区;112830000;35500000
山西省;晋城市;沁水县;112180000;35680000
山西省;晋城市;阳城县;112420000;35480000
山西省;晋城市;陵川县;113270000;35780000
山西省;晋城市;泽州县;112830000;35500000
山西省;晋城市;高平市;112920000;35800000
山西省;朔州市;朔州市;112430000;39330000
山西省;朔州市;朔城区;112430000;39330000
山西省;朔州市;山阴县;112820000;39520000
山西省;朔州市;应县;113180000;39550000
山西省;朔州市;右玉县;112470000;39980000
山西省;朔州市;怀仁县;113080000;39830000
山西省;晋中市;晋中市;112750000;37680000
山西省;晋中市;榆次区;112750000;37680000
山西省;晋中市;榆社县;112970000;37070000
山西省;晋中市;左权县;113370000;37070000
山西省;晋中市;和顺县;113570000;37330000
山西省;晋中市;昔阳县;113700000;37620000
山西省;晋中市;寿阳县;113180000;37880000
山西省;晋中市;太谷县;112550000;37420000
山西省;晋中市;祁县;112330000;37350000
山西省;晋中市;平遥县;112170000;37180000
山西省;晋中市;灵石县;111770000;36850000
山西省;晋中市;介休市;111920000;37030000
山西省;运城市;运城市;110980000;35020000
山西省;运城市;盐湖区;110980000;35020000
山西省;运城市;临猗县;110770000;35150000
山西省;运城市;万荣县;110830000;35420000
山西省;运城市;闻喜县;111220000;35350000
山西省;运城市;稷山县;110970000;35600000
山西省;运城市;新绛县;111220000;35620000
山西省;运城市;绛县;111570000;35480000
山西省;运城市;垣曲县;111670000;35300000
山西省;运城市;夏县;111220000;35150000
山西省;运城市;平陆县;111220000;34830000
山西省;运城市;芮城县;110680000;34700000
山西省;运城市;河津市;110700000;35600000
山西省;忻州市;忻州市;112730000;38420000
山西省;忻州市;忻府区;112730000;38420000
山西省;忻州市;定襄县;112950000;38480000
